timestamp,j0_pos,j0_vel,j1_pos,j1_vel,j2_pos,j2_vel,j3_pos,j3_vel,j4_pos,j4_vel,j5_pos,j5_vel,j6_pos,j6_vel,j7_pos,j7_vel,j8_pos,j8_vel,j9_pos,j9_vel
64.9875,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.032967,-2.398146,-0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
64.9977,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.032967,-0.517471,0.010990,-0.006294,-0.010990,0.080300,0.032967,-1.790456,0.010990,2.263103,0.010990,0.601015,0.010990
65.0077,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.0177,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.032967,-0.517471,0.032967,-0.006294,0.032967,0.080300,-0.010990,-1.790456,0.032967,2.263485,0.010990,0.601015,0.010990
65.0275,12.500000,45.000000,0.091744,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,0.032967,-1.790456,0.010990,2.263103,0.010990,0.601015,0.010990
65.0376,12.500000,45.000000,0.092126,0.032967,1.920539,0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.0475,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398527,0.010990,-0.517471,0.010990,-0.006294,-0.010990,0.080300,-0.010990,-1.790456,0.010990,2.263103,-0.010990,0.601015,0.010990
65.0579,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,-0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.0677,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398527,0.010990,-0.517471,0.010990,-0.006294,0.032967,0.080300,0.010990,-1.790456,0.010990,2.263485,0.010990,0.601015,0.010990
65.0778,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.0876,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.032967,-0.517471,0.010990,-0.006294,0.032967,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.0978,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,-0.010990,-0.517090,0.010990,-0.006294,0.032967,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.1077,12.500000,45.000000,0.092126,0.032967,1.920539,-0.032967,-2.398527,0.010990,-0.517090,0.032967,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.1176,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398527,0.010990,-0.517471,0.010990,-0.006294,0.032967,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.1278,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,-0.010990,-0.517090,-0.010990,-0.006294,0.032967,0.080300,-0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.010990
65.1377,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.032967
65.1478,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.032967,0.601015,-0.010990
65.1578,12.500000,45.000000,0.091744,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,-0.010990,-0.006294,-0.032967,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.600634,-0.010990
65.1676,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,0.010990,2.263485,0.010990,0.601015,0.010990
65.1776,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263485,0.010990,0.601015,-0.010990
65.1876,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.032967,0.080300,0.032967,-1.790456,-0.032967,2.263485,0.032967,0.601015,-0.010990
65.1976,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.032967,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.010990
65.2079,12.500000,45.000000,0.091744,-0.010990,1.920539,-0.032967,-2.398146,0.032967,-0.517471,0.032967,-0.006294,0.032967,0.080300,0.010990,-1.790456,-0.032967,2.263485,0.010990,0.601015,-0.010990
65.2179,12.500000,45.000000,0.092126,-0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,0.010990,2.263103,0.010990,0.601015,-0.032967
65.2278,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,-0.010990,0.601015,0.010990
65.2378,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006676,-0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,-0.010990,0.601015,-0.010990
65.2476,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,0.010990,2.263485,0.032967,0.601015,0.010990
65.2578,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.032967,-0.517471,0.010990,-0.006294,-0.010990,0.080300,0.032967,-1.790456,-0.032967,2.263485,0.010990,0.601015,0.010990
65.2677,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,-0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.032967
65.2777,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.2876,12.500000,45.000000,0.092126,0.054947,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.054947,2.263485,-0.010990,0.601015,0.032967
65.2976,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,-0.010990
65.3077,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398527,-0.010990,-0.517471,0.010990,-0.006294,-0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,-0.010990,0.601015,0.032967
65.3177,12.500000,45.000000,0.092126,-0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.032967
65.3276,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.079919,-0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,-0.010990
65.3376,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,-0.010990,0.079919,-0.010990,-1.790456,-0.032967,2.263485,0.010990,0.601015,0.010990
65.3481,12.500000,45.000000,0.091744,0.010990,1.920539,-0.054947,-2.398146,-0.010990,-0.517471,0.010990,-0.006294,0.032967,0.080300,0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.3583,12.500000,45.000000,0.092126,-0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,0.032967,-0.006676,-0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,-0.010990,0.601015,-0.010990
65.3682,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.032967
65.3782,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,0.032967,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.032967,0.601015,-0.010990
65.3885,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,-0.010990,0.080300,0.010990,-1.790456,0.010990,2.263485,0.010990,0.601015,0.010990
65.3984,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,-0.010990,-0.006676,-0.010990,0.080300,0.010990,-1.790456,0.010990,2.263485,0.010990,0.601015,0.032967
65.4083,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.032967,-0.006294,0.032967,0.080300,0.032967,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.032967
65.4182,12.500000,45.000000,0.091744,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,-0.010990,-0.006294,0.032967,0.079919,0.010990,-1.790456,-0.010990,2.263485,0.032967,0.601015,0.032967
65.4281,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.032967,0.080300,0.010990,-1.790456,-0.010990,2.263485,-0.010990,0.601015,0.010990
65.4382,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.032967,-0.517090,-0.010990,-0.006294,0.032967,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.4482,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398527,0.010990,-0.517471,0.010990,-0.006294,0.054947,0.080300,0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.032967
65.4582,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517090,-0.010990,-0.006676,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,-0.010990
65.4682,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,0.010990,2.263485,0.010990,0.601015,0.010990
65.4783,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,-0.010990,-0.517090,0.010990,-0.006676,-0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.4881,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263485,0.032967,0.601015,-0.010990
65.4982,12.500000,45.000000,0.092126,0.032967,1.920539,0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.5083,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398527,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.079919,-0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.5182,12.500000,45.000000,0.092126,0.032967,1.920539,0.010990,-2.398527,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.079919,0.032967,-1.790837,-0.054947,2.263103,0.010990,0.601015,-0.010990
65.5282,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,-0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.010990
65.5378,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.032967,0.080300,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.5481,12.500000,45.000000,0.092126,-0.032967,1.920539,-0.054947,-2.398146,0.010990,-0.517090,0.054947,-0.006294,0.032967,0.080300,0.032967,-1.790837,-0.010990,2.263103,-0.010990,0.601015,-0.010990
65.5583,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.054947,-0.006294,0.032967,0.080300,-0.010990,-1.790456,-0.010990,2.263103,-0.010990,0.601015,0.010990
65.5682,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.032967,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.5781,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,-0.010990,0.080300,0.010990,-1.790837,-0.032967,2.263103,-0.010990,0.601015,0.010990
65.5881,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.032967
65.5978,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.032967,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.6081,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398527,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.079919,-0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.6182,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.032967,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790837,-0.032967,2.263485,0.010990,0.601015,-0.010990
65.6283,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.032967,-0.517471,-0.010990,-0.006676,-0.010990,0.079919,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.6383,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.032967,-0.006294,0.032967,0.080300,0.054947,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.032967
65.6482,12.500000,45.000000,0.092126,-0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006676,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.6578,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.6677,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263103,-0.010990,0.601015,-0.010990
65.6782,12.500000,45.000000,0.092126,0.032967,1.920539,-0.032967,-2.398146,0.010990,-0.517471,-0.032967,-0.006294,-0.010990,0.079919,-0.010990,-1.790456,-0.032967,2.263103,-0.010990,0.601015,0.010990
65.6883,12.500000,45.000000,0.092126,0.032967,1.920539,-0.032967,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.010990
65.6977,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,-0.010990,0.079919,0.010990,-1.790456,0.010990,2.263103,0.010990,0.601015,0.010990
65.7084,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.010990
65.7178,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006676,-0.010990,0.080300,0.032967,-1.790837,-0.010990,2.263103,-0.010990,0.601015,0.010990
65.7278,12.500000,45.000000,0.092126,-0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790837,-0.010990,2.263103,-0.010990,0.601015,0.010990
65.7377,12.500000,45.000000,0.092126,0.010990,1.920920,0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.7477,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.7578,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.079919,0.010990,-1.790456,0.010990,2.263103,-0.010990,0.601015,0.010990
65.7676,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398527,-0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.7777,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.7876,12.500000,45.000000,0.092126,0.010990,1.920539,0.032967,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,-0.010990,0.079919,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.7978,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,-0.010990,0.079919,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.032967
65.8077,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263485,0.032967,0.601015,0.032967
65.8178,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.032967,-0.517471,-0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790837,-0.032967,2.263103,0.010990,0.601015,0.010990
65.8276,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.032967,0.080300,-0.010990,-1.790456,0.010990,2.263485,0.010990,0.601015,-0.010990
65.8377,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.032967,-0.517471,-0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.8476,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398527,-0.010990,-0.517090,-0.010990,-0.006676,0.032967,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.8577,12.500000,45.000000,0.092126,0.032967,1.920539,-0.032967,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.032967,0.080300,0.010990,-1.790456,-0.032967,2.263485,0.010990,0.601015,-0.010990
65.8676,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,-0.010990,0.080300,-0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.032967
65.8777,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,-0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,0.010990,2.263103,0.010990,0.601015,-0.010990
65.8876,12.500000,45.000000,0.092126,0.010990,1.920539,0.010990,-2.398146,0.010990,-0.517090,0.032967,-0.006294,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.8977,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,-0.010990,0.080300,0.010990,-1.790456,-0.054947,2.263103,0.010990,0.601015,0.032967
65.9075,12.500000,45.000000,0.092126,0.032967,1.920539,-0.032967,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.9177,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.032967,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.010990,0.600634,0.010990
65.9278,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,-0.010990,0.080300,-0.010990,-1.790456,-0.032967,2.263485,0.010990,0.601015,-0.010990
65.9377,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,-0.010990,0.601015,0.010990
65.9476,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,-0.032967,0.079919,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.9578,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.079919,0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.010990
65.9677,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.032967,0.080300,-0.010990,-1.790837,-0.010990,2.263103,0.010990,0.601015,0.010990
65.9778,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.079919,0.032967,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
65.9876,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
65.9977,12.500000,45.000000,0.092126,0.032967,1.920539,0.010990,-2.398146,0.032967,-0.517471,0.010990,-0.006294,0.010990,0.079919,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
66.0077,12.500000,45.000000,0.092126,-0.010990,1.920920,0.010990,-2.398146,0.010990,-0.517471,0.032967,-0.006294,-0.010990,0.079919,0.032967,-1.790456,-0.010990,2.263103,-0.010990,0.601015,0.010990
66.0177,12.500000,45.000000,0.092126,0.032967,1.920539,-0.032967,-2.398146,0.032967,-0.517471,0.010990,-0.006294,0.054947,0.079919,-0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.032967
66.0277,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,-0.010990,-0.517471,0.010990,-0.006294,-0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
66.0377,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
66.0477,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.032967,-0.006294,0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
66.0577,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517090,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,0.010990,2.263485,0.010990,0.601015,0.010990
66.0677,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,-0.010990,-0.517471,0.010990,-0.006294,0.010990,0.079919,-0.010990,-1.790837,-0.032967,2.263103,0.010990,0.601015,-0.010990
66.0777,12.500000,45.000000,0.092126,-0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.079919,0.032967,-1.790456,-0.010990,2.263485,0.010990,0.601015,-0.032967
66.0876,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.054947,0.080300,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.032967
66.0978,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.010990
66.1076,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
66.1177,12.500000,45.000000,0.092126,0.032967,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006676,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263485,0.032967,0.601015,0.032967
66.1278,12.500000,45.000000,0.092126,0.032967,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.079919,-0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,-0.010990
66.1378,12.500000,45.000000,0.092126,0.010990,1.920539,-0.032967,-2.398146,0.010990,-0.517471,0.032967,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,-0.010990,0.601015,-0.010990
66.1478,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.032967
66.1579,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.032967,-0.517471,0.010990,-0.006676,-0.010990,0.080300,0.032967,-1.790456,-0.010990,2.263103,0.010990,0.601015,0.032967
66.1677,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006676,-0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.010990,0.601015,0.010990
66.1777,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.010990,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.032967,0.601015,-0.010990
66.1877,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398527,0.010990,-0.517090,0.032967,-0.006294,0.010990,0.080300,-0.010990,-1.790456,-0.010990,2.263485,0.032967,0.601015,0.032967
66.1978,12.500000,45.000000,0.092126,0.010990,1.920539,-0.010990,-2.398146,0.010990,-0.517471,-0.032967,-0.006294,0.010990,0.079919,0.010990,-1.790456,-0.010990,2.263103,0.010990,0.601015,-0.010990
66.2078,12.500000,45.000000,0.092126,0.032967,1.920539,0.010990,-2.398146,0.010990,-0.517471,0.010990,-0.006294,0.010990,0.080300,0.010990,-1.790456,-0.032967,2.263103,0.010990,0.601015,0.032967
